state,local_minimum_id,status,objective_name,objective_file_tag,absolute_objective,absolute_threshold,contour_delta,target_success_count,initial_direction_count,initial_success_count,attempted_direction_count,replacement_direction_count,contour_point_count,initial_success_fraction,overall_success_fraction,physics_evaluation_count,direct_contour_seconds,covariance_rank,covariance_min_eigenvalue,covariance_max_eigenvalue,center_u0,center_u1,center_u2,center_u3,center_u4,center_u5,center_u6,center_u7,covariance_u0_u0,covariance_u0_u1,covariance_u0_u2,covariance_u0_u3,covariance_u0_u4,covariance_u0_u5,covariance_u0_u6,covariance_u0_u7,covariance_u1_u0,covariance_u1_u1,covariance_u1_u2,covariance_u1_u3,covariance_u1_u4,covariance_u1_u5,covariance_u1_u6,covariance_u1_u7,covariance_u2_u0,covariance_u2_u1,covariance_u2_u2,covariance_u2_u3,covariance_u2_u4,covariance_u2_u5,covariance_u2_u6,covariance_u2_u7,covariance_u3_u0,covariance_u3_u1,covariance_u3_u2,covariance_u3_u3,covariance_u3_u4,covariance_u3_u5,covariance_u3_u6,covariance_u3_u7,covariance_u4_u0,covariance_u4_u1,covariance_u4_u2,covariance_u4_u3,covariance_u4_u4,covariance_u4_u5,covariance_u4_u6,covariance_u4_u7,covariance_u5_u0,covariance_u5_u1,covariance_u5_u2,covariance_u5_u3,covariance_u5_u4,covariance_u5_u5,covariance_u5_u6,covariance_u5_u7,covariance_u6_u0,covariance_u6_u1,covariance_u6_u2,covariance_u6_u3,covariance_u6_u4,covariance_u6_u5,covariance_u6_u6,covariance_u6_u7,covariance_u7_u0,covariance_u7_u1,covariance_u7_u2,covariance_u7_u3,covariance_u7_u4,covariance_u7_u5,covariance_u7_u6,covariance_u7_u7,domain_boundary_point_count,domain_boundary_point_fraction,previous_success_count,added_success_count,previous_output_variant
W,109,ok,D_W,dw,0.00019196122512425205,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8705,317.8842616000038,8,2.303267587147574e-07,1.007654549707171e-06,0.48478060526462713,0.4702058432541949,0.46874151109268747,0.4962603244371688,0.5618012932016205,0.4752686284633907,0.4743926652951245,0.9910165737106466,5.564773695486617e-07,-1.1370455617429871e-07,8.297436642655511e-08,-6.433391804262599e-08,2.7481277565233154e-08,8.604790086400284e-08,5.027777933895439e-08,-1.1810354885036009e-07,-1.1370455617429871e-07,5.101966266864219e-07,1.1610938001253967e-07,-3.952372436023096e-09,-1.6994910603687252e-08,3.632193461675696e-08,6.516598323384468e-08,1.8939246318975023e-08,8.297436642655511e-08,1.1610938001253967e-07,5.139721026185658e-07,4.727072830822023e-08,7.456126389894314e-08,-6.541798617392621e-08,-5.213525046933151e-08,-6.516710521709031e-08,-6.433391804262599e-08,-3.952372436023096e-09,4.727072830822023e-08,6.955147613613247e-07,-3.1891696087671637e-08,-7.238051949210401e-08,1.870218415229562e-08,-2.460393167976913e-09,2.7481277565233154e-08,-1.6994910603687252e-08,7.456126389894314e-08,-3.1891696087671637e-08,8.872529339608379e-07,-6.996470351132166e-08,2.654758535671523e-08,1.8949715481288335e-08,8.604790086400284e-08,3.632193461675696e-08,-6.541798617392621e-08,-7.238051949210401e-08,-6.996470351132166e-08,9.187269011843277e-07,-2.3678764702968704e-08,1.7092596652015678e-08,5.027777933895439e-08,6.516598323384468e-08,-5.213525046933151e-08,1.870218415229562e-08,2.654758535671523e-08,-2.3678764702968704e-08,4.101741144033315e-07,-1.3023499032355514e-08,-1.1810354885036009e-07,1.8939246318975023e-08,-6.516710521709031e-08,-2.460393167976913e-09,1.8949715481288335e-08,1.7092596652015678e-08,-1.3023499032355514e-08,6.222080717715611e-07,0,0.0,0,512,
W,107,ok,D_W,dw,0.00019154510479800225,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8706,321.6820047000074,8,4.897646049800589e-07,2.258657734142145e-06,0.4888473530667226,0.4572132096325831,0.4838470616216118,0.46884925489085333,0.6184768084564387,0.4543173354503383,0.545245970214784,0.03342672107272779,1.5417809915032233e-06,-1.3948516200415788e-08,3.629829208416477e-07,7.235603412163673e-08,-2.5888592900819526e-08,2.4803451923420055e-07,-2.1507299110297462e-08,-1.9100475956756283e-07,-1.3948516200415788e-08,6.424265357295423e-07,1.5279203158993996e-07,4.214295309902392e-08,-2.995783238647391e-08,-3.960328769359983e-08,5.4808444721566966e-08,-1.5183257813665353e-07,3.629829208416477e-07,1.5279203158993996e-07,1.0270320484545813e-06,7.408905039152279e-08,-1.3591594537851571e-08,-5.845581986646422e-08,2.6442489819998995e-07,7.75308081652136e-08,7.235603412163673e-08,4.214295309902392e-08,7.408905039152279e-08,1.8144475853444778e-06,-7.314912586916832e-08,-3.9299992259128255e-08,-1.0990421646527314e-07,-4.439149791185899e-09,-2.5888592900819526e-08,-2.995783238647391e-08,-1.3591594537851571e-08,-7.314912586916832e-08,1.927647895077478e-06,-1.6826773545696157e-07,2.387916412129573e-07,-1.5040358088729487e-07,2.4803451923420055e-07,-3.960328769359983e-08,-5.845581986646422e-08,-3.9299992259128255e-08,-1.6826773545696157e-07,2.0596601650251808e-06,1.484185471962382e-07,7.50741708638331e-08,-2.1507299110297462e-08,5.4808444721566966e-08,2.6442489819998995e-07,-1.0990421646527314e-07,2.387916412129573e-07,1.484185471962382e-07,1.1009893937013012e-06,2.473713993195287e-07,-1.9100475956756283e-07,-1.5183257813665353e-07,7.75308081652136e-08,-4.439149791185899e-09,-1.5040358088729487e-07,7.50741708638331e-08,2.473713993195287e-07,1.1134128433801197e-06,0,0.0,0,512,
W,117,ok,D_W,dw,0.0002083969198516279,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8707,293.77776129999256,8,2.394007681426028e-07,1.630253358128603e-06,0.5359254961354843,0.5341546504881862,0.43643628977507704,0.47827476005423125,0.3662056422430746,0.44019483963490796,0.4827009487361882,0.9827514322091303,4.810973652285962e-07,-5.971396698241374e-09,-1.362879274504521e-07,-4.480938618044172e-08,3.7688685091315535e-08,5.909945746989555e-10,-2.150046845769875e-09,-1.1001233646985096e-07,-5.971396698241374e-09,9.48958937239981e-07,1.1632353562630185e-07,-1.3518560287608103e-07,2.9426204184345583e-09,4.1574253501801565e-08,-1.016642678329718e-07,-2.1171749025413482e-08,-1.362879274504521e-07,1.1632353562630185e-07,9.233757648632624e-07,-3.0136552948973114e-08,-3.5195616611214838e-09,3.887322620648072e-08,-1.927459324544723e-07,-4.2671481523756784e-08,-4.480938618044172e-08,-1.3518560287608103e-07,-3.0136552948973114e-08,1.5865025029627196e-06,-3.016749416694945e-08,-1.5925714313038047e-08,-2.21373791095045e-08,-7.305483405123821e-08,3.7688685091315535e-08,2.9426204184345583e-09,-3.5195616611214838e-09,-3.016749416694945e-08,1.3156160927848045e-06,-3.571943436371247e-08,1.0979690557993267e-07,8.164066279097948e-08,5.909945746989555e-10,4.1574253501801565e-08,3.887322620648072e-08,-1.5925714313038047e-08,-3.571943436371247e-08,1.5386921810748295e-06,-9.712606481754948e-08,-1.545103184483759e-07,-2.150046845769875e-09,-1.016642678329718e-07,-1.927459324544723e-07,-2.21373791095045e-08,1.0979690557993267e-07,-9.712606481754948e-08,3.421986043904051e-07,1.3598067634939974e-07,-1.1001233646985096e-07,-2.1171749025413482e-08,-4.2671481523756784e-08,-7.305483405123821e-08,8.164066279097948e-08,-1.545103184483759e-07,1.3598067634939974e-07,7.305387312449179e-07,0,0.0,0,512,
W,115,ok,D_W,dw,0.0002060166257295676,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8708,300.9220905999973,8,3.0036990609524394e-07,1.8706852297334476e-06,0.47508790117381605,0.4667684869825232,0.4766334281177473,0.49429437287730493,0.6201197568577099,0.3695607680812424,0.47849797633483293,0.016863278022713736,6.038247796371349e-07,-1.8453959593483733e-07,1.6074293582575908e-07,2.7634049114230122e-08,3.018430399936743e-08,5.318025264813596e-09,-2.553341809005633e-08,-1.1780577055819737e-07,-1.8453959593483733e-07,7.238781191173542e-07,1.798139565822156e-08,-4.104978049092014e-08,-5.396481793930632e-08,-4.0895193021095185e-09,3.7687741205735164e-08,-5.874700100807321e-08,1.6074293582575908e-07,1.798139565822156e-08,9.362791148656308e-07,2.0463676071905494e-07,-4.418861132249601e-08,1.3756801999743415e-08,-1.7146194297178725e-07,2.53527476909314e-08,2.7634049114230122e-08,-4.104978049092014e-08,2.0463676071905494e-07,1.806166961644034e-06,7.518089690072968e-08,-4.448436201509456e-08,-3.5358133147384624e-08,-1.075619137141938e-08,3.018430399936743e-08,-5.396481793930632e-08,-4.418861132249601e-08,7.518089690072968e-08,1.3210390190379275e-06,1.2176344375720671e-07,-7.720291039759909e-08,-2.0137676416781464e-08,5.318025264813596e-09,-4.0895193021095185e-09,1.3756801999743415e-08,-4.448436201509456e-08,1.2176344375720671e-07,1.1363023268832692e-06,-6.361574259269934e-08,2.3414014679417047e-08,-2.553341809005633e-08,3.7687741205735164e-08,-1.7146194297178725e-07,-3.5358133147384624e-08,-7.720291039759909e-08,-6.361574259269934e-08,3.8271280367134203e-07,-9.832791128785843e-08,-1.1780577055819737e-07,-5.874700100807321e-08,2.53527476909314e-08,-1.075619137141938e-08,-2.0137676416781464e-08,2.3414014679417047e-08,-9.832791128785843e-08,6.554609770659828e-07,0,0.0,0,512,
W,108,ok,D_W,dw,0.00019192510081349548,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8707,329.35610639999504,8,5.38699183561063e-07,2.327688156356674e-06,0.4772481349213072,0.4578021773321908,0.4712754384312833,0.48535498497741114,0.6333625952799699,0.43320902310255616,0.4678066490557784,0.025089451344178573,9.90915505112081e-07,-2.488820246612853e-07,2.338095131957667e-07,3.226124192979846e-08,1.1325436721978026e-08,1.509658912487807e-08,-3.536882378990664e-08,-8.530866985146119e-08,-2.488820246612853e-07,9.074776457630958e-07,1.8157707125189852e-07,6.423793063623279e-08,6.938156048156934e-08,-6.595257263050211e-08,-7.013541116648705e-08,-2.3162840108820214e-08,2.338095131957667e-07,1.8157707125189852e-07,1.4960197522746265e-06,3.2302672794020576e-07,-3.686481620427076e-08,-2.576236205269133e-07,-4.202768025388939e-07,2.2104764791617918e-07,3.226124192979846e-08,6.423793063623279e-08,3.2302672794020576e-07,1.8327216220645747e-06,8.130897407181397e-08,-1.6269294884750595e-07,-6.916913599919188e-08,6.077711022985653e-08,1.1325436721978026e-08,6.938156048156934e-08,-3.686481620427076e-08,8.130897407181397e-08,1.5474656204716165e-06,-1.0359995536619718e-07,2.3682320566178013e-10,-1.531893516813295e-07,1.509658912487807e-08,-6.595257263050211e-08,-2.576236205269133e-07,-1.6269294884750595e-07,-1.0359995536619718e-07,1.8661181422234578e-06,-6.836162200716965e-08,1.0587598268932018e-07,-3.536882378990664e-08,-7.013541116648705e-08,-4.202768025388939e-07,-6.916913599919188e-08,2.3682320566178013e-10,-6.836162200716965e-08,8.240898360069297e-07,-2.471817181139719e-07,-8.530866985146119e-08,-2.3162840108820214e-08,2.2104764791617918e-07,6.077711022985653e-08,-1.531893516813295e-07,1.0587598268932018e-07,-2.471817181139719e-07,9.782562589089267e-07,0,0.0,0,512,
W,113,ok,D_W,dw,0.00020276414622014612,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8705,323.7181641999923,8,3.084428053204883e-07,1.5281714221893586e-06,0.5221844795245298,0.5375253538714642,0.4486379913417527,0.48605582962684796,0.39774014643537625,0.5484177623362448,0.4731772075960114,0.9795523035104172,6.971961990129064e-07,-1.1307330226832166e-07,-2.5211577937144994e-07,-1.298356652205998e-07,-1.4519595314229866e-08,1.1097510458273328e-08,2.0700255340505305e-08,-1.5032011541957796e-07,-1.1307330226832166e-07,5.195423668045548e-07,-7.543018915264743e-08,1.1442395861739983e-07,-7.975082867157634e-08,-1.5201870534562533e-07,9.664574159393836e-08,-3.435522740899849e-08,-2.5211577937144994e-07,-7.543018915264743e-08,7.93387444091263e-07,-3.827127058879395e-08,-7.968404570779389e-09,-6.700295085517655e-08,-2.40670738472889e-07,1.6552420251616433e-09,-1.298356652205998e-07,1.1442395861739983e-07,-3.827127058879395e-08,1.391629991705647e-06,5.89428117696793e-08,-1.734035070653485e-07,4.534282025981089e-09,2.588274500298368e-09,-1.4519595314229866e-08,-7.975082867157634e-08,-7.968404570779389e-09,5.89428117696793e-08,9.744036101691323e-07,4.043585769986392e-08,6.727089496467794e-08,2.49568485093716e-08,1.1097510458273328e-08,-1.5201870534562533e-07,-6.700295085517655e-08,-1.734035070653485e-07,4.043585769986392e-08,1.1015719750127085e-06,-3.3637723326456544e-08,2.2184726004875216e-08,2.0700255340505305e-08,9.664574159393836e-08,-2.40670738472889e-07,4.534282025981089e-09,6.727089496467794e-08,-3.3637723326456544e-08,5.054574591531229e-07,1.169045887389185e-07,-1.5032011541957796e-07,-3.435522740899849e-08,1.6552420251616433e-09,2.588274500298368e-09,2.49568485093716e-08,2.2184726004875216e-08,1.169045887389185e-07,6.921036150508582e-07,0,0.0,0,512,
W,112,ok,D_W,dw,0.00020219988116559055,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8704,335.9671681000036,8,1.8454065044381886e-07,9.040121685301763e-07,0.5160448782123769,0.47224387165464576,0.46404267600354393,0.495275816588602,0.5599280441764156,0.5068467589154264,0.4746236330882618,0.009055828196670692,4.945131811531921e-07,1.724063018803189e-07,-5.118961731671664e-08,-6.820619969420221e-08,3.046824939057454e-08,-4.2133632873025166e-08,-1.3849662921624885e-08,-4.4016642969273885e-08,1.724063018803189e-07,5.412132142650458e-07,1.870896829743352e-07,2.880415683825459e-08,1.545826839966403e-08,1.8090334859203685e-08,1.2200628772816471e-08,6.273907735276505e-09,-5.118961731671664e-08,1.870896829743352e-07,5.324092936043422e-07,-3.742773536062788e-08,3.390170219486744e-08,-8.32457843426904e-08,-1.235895520476886e-07,5.6484540044445895e-08,-6.820619969420221e-08,2.880415683825459e-08,-3.742773536062788e-08,6.743640712451289e-07,-4.223191838108062e-09,4.3169774482535575e-08,-6.3227942719024195e-09,-4.4085161515681105e-08,3.046824939057454e-08,1.545826839966403e-08,3.390170219486744e-08,-4.223191838108062e-09,7.581220674451809e-07,-1.7470493946513885e-08,9.676940048260639e-11,-4.667140692321842e-08,-4.2133632873025166e-08,1.8090334859203685e-08,-8.32457843426904e-08,4.3169774482535575e-08,-1.7470493946513885e-08,8.047060351247199e-07,5.6241324922964254e-08,-6.855429138270463e-08,-1.3849662921624885e-08,1.2200628772816471e-08,-1.235895520476886e-07,-6.3227942719024195e-09,9.676940048260639e-11,5.6241324922964254e-08,3.673832094921637e-07,-5.365665897843302e-08,-4.4016642969273885e-08,6.273907735276505e-09,5.6484540044445895e-08,-4.4085161515681105e-08,-4.667140692321842e-08,-6.855429138270463e-08,-5.365665897843302e-08,4.964836624442358e-07,0,0.0,0,512,
W,118,ok,D_W,dw,0.00020958680229528887,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8704,317.35512440001185,8,1.1767699781160714e-07,9.790015666137696e-07,0.5373658634379599,0.5111047267299652,0.4387994355390487,0.42459403480284535,0.5239439177866293,0.49775600009672505,0.014732537082329055,0.49442468768766157,3.7039189571470397e-07,-5.5131202039352725e-08,-8.39596307082129e-08,9.939523918275036e-09,-3.3672048719224e-08,-7.270452609446253e-08,5.314990522242187e-08,7.842673846748779e-09,-5.5131202039352725e-08,3.9762274550796226e-07,-3.445304701583039e-08,3.242610264648164e-09,6.95904612551832e-09,-1.824319692392071e-08,6.079302029298502e-08,8.57707170182532e-08,-8.39596307082129e-08,-3.445304701583039e-08,5.616893145851659e-07,-1.6026243316509755e-08,-4.6213725186226316e-08,9.205837311192094e-08,7.128216143548901e-08,1.8584973414284415e-08,9.939523918275036e-09,3.242610264648164e-09,-1.6026243316509755e-08,9.045506914578874e-07,-4.970416939932484e-08,-3.037633437905496e-08,9.374945363683378e-09,3.9448012721478253e-08,-3.3672048719224e-08,6.95904612551832e-09,-4.6213725186226316e-08,-4.970416939932484e-08,4.943095731597886e-07,1.1902299968677786e-08,8.817136510857364e-09,2.5595492585686553e-09,-7.270452609446253e-08,-1.824319692392071e-08,9.205837311192094e-08,-3.037633437905496e-08,1.1902299968677786e-08,9.230148412168332e-07,2.973479625655284e-08,1.6118601986793276e-08,5.314990522242187e-08,6.079302029298502e-08,7.128216143548901e-08,9.374945363683378e-09,8.817136510857364e-09,2.973479625655284e-08,1.9631765627415544e-07,6.447586388775414e-08,7.842673846748779e-09,8.57707170182532e-08,1.8584973414284415e-08,3.9448012721478253e-08,2.5595492585686553e-09,1.6118601986793276e-08,6.447586388775414e-08,1.953701469234241e-07,0,0.0,0,512,
W,111,ok,D_W,dw,0.0001994964441077588,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8705,343.2141340000089,8,1.371828475645632e-07,7.422237812953983e-07,0.5306054143930797,0.5195435002127818,0.456154663751059,0.4264438063064787,0.504643599554368,0.4453966039505611,0.5156287424332024,0.9950329278018785,3.7444391153506236e-07,-7.756035349759717e-08,-8.426307946752378e-08,-2.6752633988625827e-08,1.9465169515057217e-09,-4.0444975248210264e-08,3.105231508228867e-08,-2.538771595147655e-08,-7.756035349759717e-08,3.367544548988526e-07,1.431594248091098e-08,2.2924544026989403e-08,-3.422633848294643e-08,-2.631764462436993e-08,5.867953559181501e-08,6.334506305495946e-08,-8.426307946752378e-08,1.431594248091098e-08,4.267808184513236e-07,1.355829007479721e-08,-1.9842268227546596e-08,1.5909347861999846e-08,8.826566067127472e-08,4.047025131319561e-08,-2.6752633988625827e-08,2.2924544026989403e-08,1.355829007479721e-08,7.243182825876259e-07,-1.773012240593882e-08,2.8412510194783882e-08,1.550089700999604e-08,2.2242794973880783e-08,1.9465169515057217e-09,-3.422633848294643e-08,-1.9842268227546596e-08,-1.773012240593882e-08,4.960519841487322e-07,-3.7804959736640614e-09,-2.2286919544126313e-08,-2.3381237216881985e-09,-4.0444975248210264e-08,-2.631764462436993e-08,1.5909347861999846e-08,2.8412510194783882e-08,-3.7804959736640614e-09,5.805201016119118e-07,-4.597677792415788e-09,-3.2537452109346766e-08,3.105231508228867e-08,5.867953559181501e-08,8.826566067127472e-08,1.550089700999604e-08,-2.2286919544126313e-08,-4.597677792415788e-09,2.184523710235234e-07,4.801568191891013e-08,-2.538771595147655e-08,6.334506305495946e-08,4.047025131319561e-08,2.2242794973880783e-08,-2.3381237216881985e-09,-3.2537452109346766e-08,4.801568191891013e-08,2.0068122478480667e-07,0,0.0,0,512,
W,116,ok,D_W,dw,0.00020646576658292032,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8704,329.28211929999816,8,3.2174197903055825e-07,1.262736692022812e-06,0.5254994799561538,0.5385739763952846,0.445255507509971,0.48259988475282817,0.38923283893436034,0.5423935435462345,0.5262528696033357,0.9791268378474465,6.371603390681462e-07,-1.388417091507369e-07,-1.3839496705555102e-07,-1.662549481828831e-08,7.354055460313822e-08,-2.4327164296495823e-08,6.131389393698865e-08,-1.4764737467941596e-07,-1.388417091507369e-07,6.128492110278708e-07,-5.008462916762672e-08,-6.242748503713864e-08,-3.14851975213612e-08,-4.259285176542405e-08,-7.307728001402829e-08,-4.978054968988095e-08,-1.3839496705555102e-07,-5.008462916762672e-08,7.871653378197359e-07,2.7430687665250838e-08,7.017955499508456e-08,-1.2760946291647241e-07,1.915675086040565e-07,-1.466398283135746e-08,-1.662549481828831e-08,-6.242748503713864e-08,2.7430687665250838e-08,1.1215084575624e-06,4.005968166322884e-08,5.260181758480994e-08,6.166122724158394e-08,-7.806412204859499e-08,7.354055460313822e-08,-3.14851975213612e-08,7.017955499508456e-08,4.005968166322884e-08,1.0934284241125086e-06,-5.073070587621493e-08,-6.710462101836773e-08,-7.726459152765978e-08,-2.4327164296495823e-08,-4.259285176542405e-08,-1.2760946291647241e-07,5.260181758480994e-08,-5.073070587621493e-08,1.1795000259262054e-06,3.3312070807965012e-09,3.772799588688944e-08,6.131389393698865e-08,-7.307728001402829e-08,1.915675086040565e-07,6.166122724158394e-08,-6.710462101836773e-08,3.3312070807965012e-09,4.97622820382866e-07,-1.217757176505882e-07,-1.4764737467941596e-07,-4.978054968988095e-08,-1.466398283135746e-08,-7.806412204859499e-08,-7.726459152765978e-08,3.772799588688944e-08,-1.217757176505882e-07,7.339614581825183e-07,0,0.0,0,512,
W,110,ok,D_W,dw,0.0001929159813268903,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8706,351.1686924000096,8,3.89271242517342e-08,8.822753800980876e-07,0.4635201981870023,0.4821178355257493,0.3806674677005106,0.5473337539017787,0.5926806613681704,0.5173066425868975,0.006250377319831541,0.5101787979264959,2.53918307813516e-07,7.840224242568973e-08,5.510756775177397e-08,-5.131888380054808e-08,-2.613307711701127e-08,3.463802020052752e-09,-2.7634205479807832e-08,2.8004660820979487e-08,7.840224242568973e-08,2.4083931209421513e-07,9.977708886454598e-09,-4.20910421876303e-09,-8.633594451103782e-08,-1.522621751319173e-08,-2.529625404060136e-08,-5.716565403116599e-08,5.510756775177397e-08,9.977708886454598e-09,3.6893844012274855e-07,-1.4190780407617194e-08,-1.0784541499461174e-08,1.2357178282356246e-08,2.3400347052846163e-08,8.473977138512933e-08,-5.131888380054808e-08,-4.20910421876303e-09,-1.4190780407617194e-08,6.911013568974773e-07,2.256928752882748e-08,2.7135363738483115e-08,2.3202942242187368e-09,-6.34465020983585e-09,-2.613307711701127e-08,-8.633594451103782e-08,-1.0784541499461174e-08,2.256928752882748e-08,4.3600850965553456e-07,-3.303064225435343e-08,2.1727466350960557e-08,6.211994223744289e-09,3.463802020052752e-09,-1.522621751319173e-08,1.2357178282356246e-08,2.7135363738483115e-08,-3.303064225435343e-08,8.732368123835935e-07,-3.6553339156259604e-09,3.7077309832848366e-08,-2.7634205479807832e-08,-2.529625404060136e-08,2.3400347052846163e-08,2.3202942242187368e-09,2.1727466350960557e-08,-3.6553339156259604e-09,4.741208467187422e-08,-6.762513471395475e-10,2.8004660820979487e-08,-5.716565403116599e-08,8.473977138512933e-08,-6.34465020983585e-09,6.211994223744289e-09,3.7077309832848366e-08,-6.762513471395475e-10,3.2692387464872844e-07,0,0.0,0,512,
W,120,ok,D_W,dw,0.00021388219141606262,0.01,0.02,512,512,512,512,0,512,1.0,1.0,8711,317.51621229999,8,4.0466973530393297e-07,2.056260471840355e-06,0.480398661393381,0.5376723583223432,0.4832755038969646,0.4807911888744875,0.37552845941904367,0.3880589776608335,0.471572607992056,0.020625836959105873,9.929464039355205e-07,2.233420853213129e-07,2.737995805289997e-07,-8.645936663033647e-08,1.0167716329538242e-07,-3.07266179006706e-08,2.7364739579737632e-08,-2.052656982510508e-07,2.233420853213129e-07,6.930046279449416e-07,-1.326784518531214e-07,-3.086351800994627e-08,-1.1361326579730875e-08,2.7191974064059098e-08,3.6355019956911073e-08,5.631067362187105e-09,2.737995805289997e-07,-1.326784518531214e-07,1.1588400910257984e-06,4.865922917687461e-08,-2.8112406333052724e-08,-2.1133572437632926e-07,-2.723799983124506e-07,3.4232154241668606e-08,-8.645936663033647e-08,-3.086351800994627e-08,4.865922917687461e-08,1.987959438008635e-06,-2.0127995681608357e-08,7.093589521416612e-08,8.939187196579658e-08,-4.764404604192649e-08,1.0167716329538242e-07,-1.1361326579730875e-08,-2.8112406333052724e-08,-2.0127995681608357e-08,1.7019691353355783e-06,2.4586603469875287e-07,8.816995501543498e-08,-6.042661425231591e-08,-3.07266179006706e-08,2.7191974064059098e-08,-2.1133572437632926e-07,7.093589521416612e-08,2.4586603469875287e-07,1.7764162464599149e-06,-1.0710147875782609e-07,2.4295272948802652e-09,2.7364739579737632e-08,3.6355019956911073e-08,-2.723799983124506e-07,8.939187196579658e-08,8.816995501543498e-08,-1.0710147875782609e-07,6.526124274837103e-07,-1.9121113819880205e-07,-2.052656982510508e-07,5.631067362187105e-09,3.4232154241668606e-08,-4.764404604192649e-08,-6.042661425231591e-08,2.4295272948802652e-09,-1.9121113819880205e-07,8.736422011118979e-07,0,0.0,0,512,
